locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T18:30:00+00:00,2021-09-29T00:00:00+05:30,pm10,103,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T18:30:00+00:00,2021-09-29T00:00:00+05:30,pm25,50,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T18:00:00+00:00,2021-09-28T23:30:00+05:30,pm10,110,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T18:00:00+00:00,2021-09-28T23:30:00+05:30,pm25,32,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T17:30:00+00:00,2021-09-28T23:00:00+05:30,pm25,32,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T17:30:00+00:00,2021-09-28T23:00:00+05:30,pm10,110,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T17:00:00+00:00,2021-09-28T22:30:00+05:30,pm25,45,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T17:00:00+00:00,2021-09-28T22:30:00+05:30,pm10,97,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T16:00:00+00:00,2021-09-28T21:30:00+05:30,pm10,105,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T15:45:00+00:00,2021-09-28T21:15:00+05:30,pm10,105,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T15:00:00+00:00,2021-09-28T20:30:00+05:30,pm10,146,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T14:15:00+00:00,2021-09-28T19:45:00+05:30,pm10,146,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T13:45:00+00:00,2021-09-28T19:15:00+05:30,pm25,72,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T13:45:00+00:00,2021-09-28T19:15:00+05:30,pm10,129,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T13:00:00+00:00,2021-09-28T18:30:00+05:30,pm25,69,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T13:00:00+00:00,2021-09-28T18:30:00+05:30,pm10,124,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T12:30:00+00:00,2021-09-28T18:00:00+05:30,pm10,124,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T12:30:00+00:00,2021-09-28T18:00:00+05:30,pm25,69,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T11:15:00+00:00,2021-09-28T16:45:00+05:30,pm25,55,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T11:15:00+00:00,2021-09-28T16:45:00+05:30,pm10,132,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T10:45:00+00:00,2021-09-28T16:15:00+05:30,pm25,20,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T10:45:00+00:00,2021-09-28T16:15:00+05:30,pm10,75,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T10:15:00+00:00,2021-09-28T15:45:00+05:30,pm25,20,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T10:15:00+00:00,2021-09-28T15:45:00+05:30,pm10,75,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T08:30:00+00:00,2021-09-28T14:00:00+05:30,pm10,24,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T08:00:00+00:00,2021-09-28T13:30:00+05:30,pm10,19,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T07:45:00+00:00,2021-09-28T13:15:00+05:30,pm10,19,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T03:30:00+00:00,2021-09-28T09:00:00+05:30,pm25,76,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T03:30:00+00:00,2021-09-28T09:00:00+05:30,pm10,168,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T03:15:00+00:00,2021-09-28T08:45:00+05:30,pm25,76,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T03:15:00+00:00,2021-09-28T08:45:00+05:30,pm10,168,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T02:45:00+00:00,2021-09-28T08:15:00+05:30,pm25,65,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T02:45:00+00:00,2021-09-28T08:15:00+05:30,pm10,133,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T02:00:00+00:00,2021-09-28T07:30:00+05:30,pm10,113,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T02:00:00+00:00,2021-09-28T07:30:00+05:30,pm25,67,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T01:45:00+00:00,2021-09-28T07:15:00+05:30,pm25,67,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T01:45:00+00:00,2021-09-28T07:15:00+05:30,pm10,113,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T01:15:00+00:00,2021-09-28T06:45:00+05:30,pm10,113,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T01:15:00+00:00,2021-09-28T06:45:00+05:30,pm25,67,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T00:45:00+00:00,2021-09-28T06:15:00+05:30,pm10,162,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-28T00:15:00+00:00,2021-09-28T05:45:00+05:30,pm10,162,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-27T23:30:00+00:00,2021-09-28T05:00:00+05:30,pm25,81,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-27T23:30:00+00:00,2021-09-28T05:00:00+05:30,pm10,201,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-27T23:00:00+00:00,2021-09-28T04:30:00+05:30,pm10,189,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-27T23:00:00+00:00,2021-09-28T04:30:00+05:30,pm25,109,µg/m³,28.647622,77.315809
5509,"Anand Vihar, Delhi - DPCC",Delhi,IN,2021-09-27T22:45:00+00:00,2021-09-28T04:15:00+05:30,pm10,189,µg/m³,28.647622,77.315809
